Image filename;Energy mapping algorithm;Original mean energy;Standard resize mean energy;Seam carving mean energy;Original entropy;Strandard resize entropy;Seam carving entropy
amalfi.jpg;Sobel;106.00545840793185;105.90574868579299;106.31276126532433;7.825621691098867;7.829309498011024;7.864264671695188
amalfi.jpg;Prewitt;106.00545840793185;105.90574868579299;106.53346499650839;7.825621691098867;7.829309498011024;7.8656028857857345
amalfi.jpg;Laplacian;106.00545840793185;105.90574868579299;103.34161683833798;7.825621691098867;7.829309498011024;7.841275392865621
amalfi.jpg;Roberts;106.00545840793185;105.90574868579299;104.92621467159373;7.825621691098867;7.829309498011024;7.854961332840129
amalfi.jpg;Canny;106.00545840793185;105.90574868579299;111.77342477013501;7.825621691098867;7.829309498011024;7.862750742913711
amalfi.jpg;Fast_forward_energy;106.00545840793185;105.90574868579299;106.51050335098542;7.825621691098867;7.829309498011024;7.865202992787589
